fecha,n_votacion,"ACUÑA PERALTA, MARÍA GRIMANEZA","ACUÑA PERALTA, SEGUNDO HÉCTOR","AGUINAGA RECUENCO, ALEJANDRO","AGÜERO GUTIÉRREZ, MARÍA ANTONIETA","ALCARRAZ AGÜERO, YOREL KIRA","ALEGRÍA GARCÍA, ARTURO","ALVA PRIETO, MARÍA DEL CARMEN","ALVA ROJAS, CARLOS ENRIQUE","AMURUZ DULANTO, YESSICA ROSSELLI","ANDERSON RAMÍREZ, CARLOS ANTONIO","ARAGÓN CARREÑO, LUIS ÁNGEL","ARRIOLA TUEROS, JOSÉ ALBERTO","AZURÍN LOAYZA, ALFREDO","BALCÁZAR ZELADA, JOSÉ MARÍA","BARBARÁN REYES, ROSANGELLA ANDREA","BAZÁN CALDERÓN, DIEGO ALONSO","BAZÁN NARRO, SIGRID TESORO","BELLIDO UGARTE, GUIDO","BERMEJO ROJAS, GUILLERMO","BURGOS OLIVEROS, JUAN BARTOLOMÉ","BUSTAMANTE DONAYRE, CARLOS ERNESTO","CALLE LOBATÓN, DIGNA","CAMONES SORIANO, LADY MERCEDES","CASTILLO RIVAS, EDUARDO ENRIQUE","CAVERO ALVA, ALEJANDRO ENRIQUE","CERRÓN ROJAS, WALDEMAR JOSÉ","CHACÓN TRUJILLO, NILZA MERLY","CHIABRA LEÓN, ROBERTO ENRIQUE","CHIRINOS VENEGAS, PATRICIA ROSA","CHÁVEZ CHINO, BETSSY BETZABET","CICCIA VÁSQUEZ, MIGUEL ANGEL","COAYLA JUÁREZ, JORGE SAMUEL","CORDERO JON TAY, LUIS GUSTAVO","CORDERO JON TAY, MARIA DEL PILAR","CORTEZ AGUIRRE, ISABEL","CRUZ MAMANI, FLAVIO","CUETO ASERVI, JOSÉ ERNESTO","CUTIPA CCAMA, VÍCTOR RAÚL","CÓRDOVA LOBATÓN, MARÍA JESSICA","DOROTEO CARBAJO, RAÚL FELIPE","DÁVILA ATANACIO, PASIÓN NEOMIAS","DÍAZ MONAGO, FREDDY RONALD","ECHAÍZ DE NÚÑEZ IZAGA, GLADYS M.","ECHEVERRÍA RODRÍGUEZ, HAMLET","ELERA GARCÍA, WILMAR ALBERTO","ELÍAS ÁVALOS, JOSÉ LUIS","ESPINOZA VARGAS, JHAEC DARWIN","FLORES ANCACHI, JORGE LUIS","FLORES RAMÍREZ, ALEX RANDU","FLORES RUÍZ, VÍCTOR SEFERINO","GARCÍA CORREA, IDELSO MANUEL","GONZA CASTILLO, AMÉRICO","GONZÁLES DELGADO, DIANA CAROLINA","GUERRA GARCÍA CAMPOS, HERNANDO","GUTIÉRREZ TICONA, PAUL SILVIO","HERRERA MAMANI, FERNANDO MARIO","HERRERA MEDINA, NOELIA ROSSVITH","HUAMÁN CORONADO, RAÚL","INFANTES CASTAÑEDA, MERY ELIANA","JERI ORÉ, JOSÉ ENRIQUE","JIMÉNEZ HEREDIA, DAVID JULIO","JULON IRIGOIN, ELVA EDHIT","JUÁREZ CALLE, HEIDY LISBETH","JUÁREZ GALLEGOS, CARMEN PATRICIA","JÁUREGUI MARTÍNEZ DE AGUAYO, MARÍA","KAMICHE MORANTE, LUIS ROBERTO","LIMACHI QUISPE, NIEVES ESMERALDA","LIZARZABURU LIZARZABURU, JUAN C.","LUNA GÁLVEZ, JOSÉ LEÓN","LUQUE IBARRA, RUTH","LÓPEZ MORALES, JENY LUZ","LÓPEZ UREÑA, ILICH FREDY","MARTICORENA MENDOZA, JORGE","MARTÍNEZ TALAVERA, PEDRO EDWIN","MEDINA HERMOSILLA, ELIZABETH SARA","MEDINA MINAYA, ESDRAS RICARDO","MONTALVO CUBAS, SEGUNDO TORIBIO","MONTEZA FACHO, SILVIA MARÍA","MONTOYA MANRIQUE, JORGE","MORANTE FIGARI, JORGE ALBERTO","MORI CELIS, JUAN CARLOS","MOYANO DELGADO, MARTHA LUPE","MUÑANTE BARRIOS, ALEJANDRO","MÁLAGA TRILLO, GEORGE EDWARD","OBANDO MORGAN, AURISTELA ANA","OLIVOS MARTÍNEZ, VIVIAN","PABLO MEDINA, FLOR AIDEE","PADILLA ROMERO, JAVIER ROMMEL","PALACIOS HUAMÁN, MARGOT","PAREDES CASTRO, FRANCIS JHASMINA","PAREDES FONSECA, KAROL IVETT","PAREDES GONZALES, ALEX ANTONIO","PAREDES PIQUÉ, SUSEL ANA MARÍA","PARIONA SINCHE, ALFREDO","PICÓN QUEDO, LUIS RAÚL","PORTALATINO ÁVALOS, KELLY ROXANA","PORTERO LÓPEZ, HILDA MARLENY","QUIROZ BARBOZA, SEGUNDO TEODOMIRO","QUISPE MAMANI, WILSON RUSBEL","QUITO SARMIENTO, BERNARDO JAIME","RAMÍREZ GARCÍA, TANIA ESTEFANY","REVILLA VILLANUEVA, CÉSAR MANUEL","REYES CAM, ABEL AUGUSTO","REYMUNDO MERCADO, EDGARD CORNELIO","RIVAS CHACARA, JANET MILAGROS","ROBLES ARAUJO, SILVANA EMPERATRIZ","RUÍZ RODRÍGUEZ, MAGALY ROSMERY","SAAVEDRA CASTERNOQUE, HITLER","SALHUANA CAVIDES, EDUARDO","SOTO PALACIOS, WILSON","SOTO REYES, ALEJANDRO","SÁNCHEZ PALOMINO, ROBERTO HELBERT","TACURI VALDIVIA, GERMÁN ADOLFO","TAIPE CORONADO, MARÍA ELIZABETH","TELLO MONTES, NIVARDO EDGAR","TORRES SALINAS, ROSIO","TRIGOZO REÁTEGUI, CHERYL","TUDELA GUTIÉRREZ, ADRIANA JOSEFINA","UGARTE MAMANI, JHAKELINE KATY","VALER PINTO, HÉCTOR","VARAS MELÉNDEZ, ELÍAS MARCIAL",VENTURA ANGEL HÉCTOR JOSÉ,"VERGARA MENDOZA, ELVIS HERNÁN","VÁSQUEZ VELA, LUCINDA","WILLIAMS ZAPATA, JOSÉ DANIEL","WONG PUJADA, ENRIQUE","YARROW LUMBRERAS, NORMA MARTINA","ZEA CHOQUECHAMBI, OSCAR","ZEBALLOS APONTE, JORGE","ZEBALLOS MADARIAGA, CARLOS","ZETA CHUNGA, CRUZ MARÍA"
2022-03-08,6.0,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,***,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SINRES,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,LO,SI +++,LE,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,AUS,SI +++,SI +++,SI +++,LO,LE,SI +++,SI +++
2022-03-08,7.0,NO ---,NO ---,SI +++,ABST.,SI +++,ABST.,***,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,NO ---,ABST.,NO ---,SI +++,NO ---,SI +++,NO ---,LO,SI +++,SI +++,ABST.,NO ---,NO ---,ABST.,SI +++,NO ---,LO,NO ---,NO ---,ABST.,ABST.,SI +++,NO ---,LO,NO ---,NO ---,SI +++,NO ---,ABST.,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,ABST.,SI +++,SINRES,NO ---,SI +++,NO ---,,SI +++,ABST.,ABST.,SI +++,AUS,NO ---,NO ---,LO,NO ---,LE,SI +++,ABST.,SI +++,SI +++,ABST.,SI +++,NO ---,SI +++,NO ---,NO ---,NO ---,SI +++,NO ---,ABST.,LO,ABST.,NO ---,SI +++,SI +++,SI +++,SI +++,NO ---,NO ---,NO ---,SI +++,NO ---,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,NO ---,ABST.,SI +++,LO,SI +++,NO ---,NO ---,NO ---,SI +++,NO ---,SI +++,NO ---,SI +++,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,SI +++,NO ---,ABST.,ABST.,AUS,NO ---,SI +++,NO ---,LO,LE,SI +++,SI +++
2022-03-08,8.0,NO ---,NO ---,NO ---,SI +++,NO ---,NO ---,***,SI +++,NO ---,NO ---,SI +++,SI +++,NO ---,SI +++,NO ---,NO ---,SI +++,SI +++,SI +++,NO ---,NO ---,SI +++,NO ---,NO ---,NO ---,SI +++,NO ---,NO ---,NO ---,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,NO ---,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,NO ---,SI +++,,NO ---,SI +++,NO ---,SI +++,NO ---,SI +++,NO ---,NO ---,NO ---,LE,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,NO ---,SI +++,SI +++,NO ---,NO ---,SI +++,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,SI +++,SI +++,NO ---,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,NO ---,LO,SI +++,SI +++,SI +++,ABST.,SI +++,ABST.,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,NO ---,NO ---,NO ---,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,NO ---,SI +++,NO ---,SI +++,NO ---
2022-03-10,1.0,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,SI +++,NO ---,SI +++,NO ---,NO ---,SI +++,SI +++,SI +++,LO,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,NO ---,SI +++,LP,LE,NO ---,AUS,NO ---,NO ---,NO ---,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,LE,NO ---,SI +++,NO ---,NO ---,SI +++,NO ---,NO ---,SI +++,AUS,SI +++,SI +++,LO,SI +++,SI +++,LO,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,NO ---,LO,NO ---,SI +++,AUS,AUS,NO ---,LE,SI +++,SI +++,SI +++,SI +++,LO,NO ---,NO ---,NO ---,SI +++,NO ---,SI +++,SI +++,SI +++,LO,NO ---,NO ---,SI +++,SI +++,SI +++,SI +++,NO ---,NO ---,NO ---,SI +++,NO ---,NO ---,SI +++,LO,SI +++,LO,SI +++,NO ---,SI +++
2022-03-10,2.0,SI +++,SI +++,SI +++,NO ---,NO ---,SI +++,AUS,ABST.,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,LO,NO ---,NO ---,SI +++,SI +++,SI +++,***,SI +++,SI +++,NO ---,ABST.,SI +++,SI +++,LO,SI +++,NO ---,ABST.,ABST.,ABST.,NO ---,LO,NO ---,SI +++,SI +++,NO ---,LP,LE,NO ---,AUS,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,SI +++,LE,NO ---,SI +++,AUS,ABST.,SI +++,SI +++,NO ---,SI +++,NO ---,SI +++,NO ---,LO,SI +++,SI +++,LO,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,NO ---,NO ---,SI +++,LO,SI +++,ABST.,AUS,AUS,SI +++,LE,NO ---,NO ---,SI +++,SI +++,LO,ABST.,NO ---,NO ---,SI +++,ABST.,SI +++,ABST.,SI +++,NO ---,NO ---,NO ---,NO ---,SI +++,SI +++,SI +++,NO ---,NO ---,NO ---,SI +++,SI +++,NO ---,SI +++,LO,SI +++,LO,SI +++,NO ---,SI +++
2022-03-10,3.0,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,LO,NO ---,NO ---,SI +++,LO,SI +++,***,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,LO,SI +++,NO ---,SI +++,SI +++,NO ---,NO ---,SI +++,NO ---,SI +++,SI +++,NO ---,LP,LE,NO ---,AUS,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LE,NO ---,SI +++,AUS,SI +++,SI +++,SI +++,NO ---,SI +++,NO ---,SI +++,NO ---,LO,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,NO ---,SI +++,LO,SI +++,ABST.,AUS,AUS,SI +++,LE,NO ---,NO ---,SI +++,SI +++,LO,NO ---,NO ---,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,NO ---,NO ---,NO ---,SI +++,SI +++,SI +++,NO ---,NO ---,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,LO,SI +++,NO ---,SI +++
2022-03-10,4.0,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,AUS,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,LO,NO ---,NO ---,SI +++,SI +++,AUS,***,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,LO,SI +++,NO ---,SI +++,SI +++,NO ---,NO ---,SI +++,NO ---,SI +++,SI +++,NO ---,LP,LE,NO ---,AUS,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,LE,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,NO ---,SI +++,NO ---,LO,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,NO ---,SI +++,LO,SI +++,ABST.,AUS,AUS,SI +++,LE,NO ---,NO ---,SI +++,SI +++,LO,NO ---,NO ---,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,NO ---,NO ---,NO ---,SI +++,SI +++,SI +++,NO ---,NO ---,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,LO,SI +++,NO ---,SI +++
2022-03-10,5.0,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LP,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,AUS,AUS,SI +++,LE,AUS,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++
2022-03-10,6.0,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LP,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,AUS,AUS,SI +++,LE,AUS,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++
2022-03-10,7.0,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,AUS,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,NO ---,SI +++,SI +++,LO,SI +++,NO ---,SI +++,SI +++,NO ---,***,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,LP,LE,NO ---,AUS,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,LE,NO ---,SI +++,NO ---,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,LO,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,LO,NO ---,SI +++,AUS,AUS,SI +++,LE,SI +++,SI +++,SI +++,SI +++,LO,NO ---,NO ---,NO ---,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,NO ---,NO ---,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,LO,SI +++,NO ---,SI +++
2022-03-10,8.0,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,AUS,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,NO ---,SI +++,SI +++,LO,SI +++,NO ---,SI +++,SI +++,NO ---,***,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,LP,LE,NO ---,AUS,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,LE,NO ---,SI +++,NO ---,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,LO,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,LO,NO ---,SI +++,AUS,AUS,SI +++,LE,SI +++,SI +++,SI +++,SI +++,LO,NO ---,NO ---,NO ---,SI +++,NO ---,SI +++,SI +++,SI +++,NO ---,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,NO ---,NO ---,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,LO,SI +++,NO ---,SI +++
2022-03-10,9.0,NO ---,NO ---,NO ---,NO ---,SI +++,NO ---,***,NO ---,SI +++,SI +++,NO ---,NO ---,SI +++,AUS,NO ---,NO ---,LO,NO ---,SI +++,NO ---,LO,SI +++,NO ---,NO ---,AUS,NO ---,NO ---,NO ---,NO ---,LO,SI +++,SI +++,NO ---,NO ---,SI +++,NO ---,LO,SI +++,NO ---,NO ---,SI +++,LP,LE,SI +++,AUS,SI +++,NO ---,NO ---,SI +++,NO ---,NO ---,SI +++,NO ---,NO ---,NO ---,,NO ---,NO ---,NO ---,SI +++,NO ---,NO ---,NO ---,LO,SINRES,LE,AUS,NO ---,SI +++,SI +++,NO ---,NO ---,SI +++,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,SI +++,NO ---,NO ---,SI +++,NO ---,NO ---,SI +++,NO ---,LO,AUS,SI +++,AUS,AUS,NO ---,LE,SI +++,NO ---,AUS,NO ---,LO,SI +++,SI +++,NO ---,NO ---,SI +++,NO ---,NO ---,NO ---,SI +++,SI +++,AUS,SI +++,NO ---,NO ---,NO ---,SI +++,SI +++,SI +++,NO ---,NO ---,AUS,NO ---,AUS,NO ---,LO,NO ---,SI +++,NO ---
2022-03-10,10.0,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,LO,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,LO,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,LP,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,NO ---,LE,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,LO,AUS,SI +++,AUS,AUS,SI +++,LE,SI +++,SI +++,AUS,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,AUS,SI +++,LO,NO ---,SI +++,SI +++
2022-03-10,11.0,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,LO,SI +++,SI +++,SI +++,LO,AUS,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,AUS,LO,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,LP,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,AUS,LE,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,AUS,SI +++,AUS,AUS,SI +++,LE,SI +++,SI +++,AUS,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,LO,SI +++,SI +++,SI +++
2022-03-10,12.0,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,LO,SI +++,SI +++,SI +++,LO,AUS,***,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,LP,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,LE,AUS,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,LO,AUS,SI +++,AUS,AUS,SI +++,LE,SI +++,SI +++,AUS,SI +++,LO,SI +++,ABST.,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,LO,SI +++,SI +++,SI +++
2022-03-10,13.0,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,LO,SI +++,SI +++,SI +++,LO,AUS,***,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,LP,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,LE,AUS,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,LO,AUS,ABST.,AUS,AUS,SI +++,LE,SI +++,SI +++,AUS,SI +++,LO,SI +++,ABST.,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,LO,SI +++,SI +++,SI +++
2022-03-10,14.0,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,LO,AUS,***,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,LP,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,LE,LP,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,AUS,SI +++,AUS,AUS,SI +++,LE,SI +++,SI +++,AUS,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,AUS,SI +++,LO,SI +++,SI +++,SI +++
